x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89618.9507637,43166.4975904,0.0,0.0,0.0,-0.17146598580861655,0.9851900404037179,35.0
89621.7102618,43165.5070397,0.0,0.0,0.0,-0.3722981364651079,0.9281131922263619,35.0
89623.8840814,43163.4286152,0.0,0.0,0.0,-0.43347161461633327,0.9011672205101054,35.0
89625.7384085,43161.107721,0.0,0.0,0.0,-0.5077202816800768,0.8615219762552221,35.0
89627.1816511,43158.5014474,0.0,0.0,0.0,-0.5357086988320535,0.8444028600115399,35.0
89628.4528769,43155.8019154,0.0,0.0,0.0,-0.5575441010496636,0.8301473214946384,35.0
89629.5826044,43153.0374306,0.0,0.0,0.0,-0.569086621168504,0.8222775794140417,35.0
89630.68893670123,43150.53866686627,0.0,0.0,0.0,-0.4771213576660648,0.878837419582764,35.0
89632.15168839166,43147.45063551972,0.0,0.0,0.0,-0.551099706575186,0.8344394006833233,35.0
89633.20967857075,43145.509917684125,0.0,0.0,0.0,-0.5186828293851513,0.8549667376576787,35.0
89634.45844299185,43143.112302045345,0.0,0.0,0.0,-0.49334011371928826,0.8698364973921476,35.0
89636.29615151466,43140.624460964274,0.0,0.0,0.0,-0.3526139839977672,0.9357688701219027,35.0
89638.4128636586,43138.31707076777,0.0,0.0,0.0,-0.23236978424659124,0.9726275152231674,35.0
89640.70226509725,43137.15693416836,0.0,0.0,0.0,-0.05440574292758456,0.9985189107555739,35.0
89642.82516461308,43136.92490684848,0.0,0.0,0.0,0.16067803779135187,0.9870068734165537,35.0
89644.90643864822,43137.62098880812,0.0,0.0,0.0,0.34352406870127616,0.9391438730156956,35.0
89646.73795979914,43139.16783760734,0.0,0.0,0.0,0.5540159306970269,0.832506065163436,35.0
89647.34805317587,43141.43710079228,0.0,0.0,0.0,0.699455895980281,0.71467576534987,35.0
89647.10426122746,43145.01271603563,0.0,0.0,0.0,0.8552788908611095,0.5181679446351253,35.0
89646.29162139942,43147.77569145094,0.0,0.0,0.0,0.8554577728148866,0.5178725701662464,35.0
89644.82886970896,43150.45740288345,0.0,0.0,0.0,0.882001167353983,0.47124721833259803,35.0
89642.9597981045,43152.81405838474,0.0,0.0,0.0,0.9099741023570471,0.4146650853875768,35.0
89641.25325446563,43154.764393972015,0.0,0.0,0.0,0.9319120116419387,0.36268443936495975,35.0
89639.4771382,43156.8733096,0.0,0.0,0.0,0.8994355144724612,0.437053492499098,35.0
89637.6355434,43159.2162561,0.0,0.0,0.0,0.9048184535022841,0.4257975648142377,35.0
89635.7318312,43161.5176381,0.0,0.0,0.0,0.9090449834628126,0.4166979938049796,35.0
89633.7847531,43163.7775397,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,35.0
89631.807161,43166.0239011,0.0,0.0,0.0,0.9061282124747289,0.4230031472192053,35.0
89629.8754824,43168.3299613,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,35.0
89628.0728391,43170.6949574,0.0,0.0,0.0,0.910750913033808,0.41295614102236705,35.0
89626.1769196,43172.8592263,0.0,0.0,0.0,0.9266429901665514,0.37594250727364215,35.0
89623.9486293,43175.0235088,0.0,0.0,0.0,0.941253485813917,0.3377008668084083,35.0
89621.6377949354,43176.92663418808,0.0,0.0,0.0,0.8455940572063416,0.5338264609564781,35.0
89620.22252859152,43179.897633408575,0.0,0.0,0.0,0.6780175724580781,0.7350456934354862,35.0
89620.4575395,43182.8044835,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,35.0
89621.5366302,43185.5496266,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,35.0
89623.8589911,43187.3888367,0.0,0.0,0.0,0.12938257007302117,0.9915947511767595,35.0
89626.7369063,43188.1528607,0.0,0.0,0.0,-0.07385668109901548,0.9972688657814593,35.0
89629.6624967,43187.7171386,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,35.0
89632.1322734,43186.2995723,0.0,0.0,0.0,-0.30761263760673174,0.9515116736985572,35.0
89634.642422,43184.4871419,0.0,0.0,0.0,-0.28523867458020946,0.9584565188487819,35.0
89637.2185154,43182.8048442,0.0,0.0,0.0,-0.16309707481772462,0.9866100263963982,35.0
89640.23523839015,43181.28895795901,0.0,0.0,0.0,-0.010236687938377616,0.9999476037373419,35.0
89643.54268249024,43181.28895795901,0.0,0.0,0.0,0.09308971293312407,0.9956577249969131,35.0
89646.492565066,43182.09347138876,0.0,0.0,0.0,0.17807506128305492,0.9840169066378058,35.0
89648.6392499,43183.4067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334585,35.0
89651.2792464,43184.8048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794703,35.0
89653.9579201,43186.1733861,0.0,0.0,0.0,0.19750779225370946,0.9803013169424315,35.0
89656.6963393,43187.3235285,0.0,0.0,0.0,0.05636396520517176,0.9984102881212463,35.0
89659.6203205,43187.6547232,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,35.0
89662.4651057,43186.7996826,0.0,0.0,0.0,-0.42261034851357465,0.906311476993001,35.0
89663.84603236795,43185.15401664483,0.0,0.0,0.0,-0.6142195472422678,0.789135189803055,35.0
89664.6369165013,43182.03065848995,0.0,0.0,0.0,-0.7230101371919843,0.6908374204670937,35.0
89664.5120400592,43179.288197671034,0.0,0.0,0.0,-0.8835584750190753,0.4683208528583435,35.0
89663.0135227539,43177.078993122464,0.0,0.0,0.0,-0.9801747389059943,0.19813500753417107,35.0
89660.1639421,43175.8778704,0.0,0.0,0.0,-0.9971781210849405,0.07507193103622414,35.0
89657.2102013,43175.4305943,0.0,0.0,0.0,-0.9972539196028841,0.07405821923787008,35.0
89654.2806368,43174.9930699,0.0,0.0,0.0,-0.9994026571253026,0.034559064380922884,35.0
89651.40001363785,43174.7936091067,0.0,0.0,0.0,-0.9834601309586625,0.1811247382738496,35.0
89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.9471330268893299,0.32084112793632924,35.0
89646.11357758859,43171.8987893534,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,35.0
89645.15619153244,43169.68958480483,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,35.0
89645.69732278158,43166.64240611715,0.0,0.0,0.0,-0.47630559460319444,0.8792798078823927,35.0
89647.23746556757,43164.280842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,35.0
89649.02619,43162.3300419,0.0,0.0,0.0,-0.21225915536109857,0.9772134111673831,35.0
89651.7586664,43161.0842303,0.0,0.0,0.0,-0.19573755537508275,0.9806563156456937,35.0
89654.5054536,43159.9422239,0.0,0.0,0.0,-0.05278493969535571,0.9986059033178993,35.0
89657.4697214,43159.6279716,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,35.0
89660.3626944,43160.4702638,0.0,0.0,0.0,0.35102082374937327,0.9363676528449236,35.0
89662.4415384,43162.2837251,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,35.0
89663.7433917,43165.0445869,0.0,0.0,0.0,0.5110277742991312,0.8595641999844318,35.0
89664.90698356928,43168.23796232083,0.0,0.0,0.0,0.4247248455299929,0.9053224870671907,35.0
89666.87357195313,43171.277235277674,0.0,0.0,0.0,0.11221051395473007,0.9936844572388236,35.0
89670.71735833971,43171.90296794526,0.0,0.0,0.0,-0.2307436264170336,0.9730145830705296,35.0
89674.11419282088,43170.115160323585,0.0,0.0,0.0,-0.323006029562265,0.9463969066234427,35.0
89675.81261006148,43168.148571939746,0.0,0.0,0.0,-0.42447616441697544,0.9054391121670484,35.0
89677.4284359,43165.3315296,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,35.0
89678.8681197,43162.7118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,35.0
89679.6925565,43159.8496954,0.0,0.0,0.0,-0.7061737775748178,0.70803855535254,35.0
89679.7003982,43156.8762018,0.0,0.0,0.0,-0.8080324855597675,0.5891379314558723,35.0
89678.7977386,43154.0661426,0.0,0.0,0.0,-0.8853121205988576,0.46499725711100043,35.0
89677.1083911,43151.6154561,0.0,0.0,0.0,-0.9404983717076164,0.33979819424964897,35.0
89674.8028642,43149.6993879,0.0,0.0,0.0,-0.9739198258370323,0.22689242570338192,35.0
89672.1227492,43148.3789591,0.0,0.0,0.0,-0.9891849951871773,0.14667326033242728,35.0
89669.3292198,43147.5319041,0.0,0.0,0.0,-0.9971812764698786,0.07503000638346888,35.0
89666.15844890445,43147.49939390944,0.0,0.0,0.0,-0.9961427292799749,0.08774772306243922,35.0
89663.02978556653,43147.58878429053,0.0,0.0,0.0,-0.9961040565947387,0.08818564755959844,35.0
89659.9011222286,43146.87366124186,0.0,0.0,0.0,-0.9195406588245078,0.39299488135164085,35.0
89657.48758193935,43144.191949809356,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,35.0
89656.50428774742,43141.06328647143,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,35.0
89656.238542,43137.9077219,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,35.0
89656.10369295724,43134.68197608961,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,35.0
89656.39507132217,43132.052333130945,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,35.0
89656.31182036076,43129.26800529235,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,35.0
89655.56256170811,43125.400883294315,0.0,0.0,0.0,-0.8829995660205537,0.46937380242991167,35.0
89654.1702684,43123.3377092,0.0,0.0,0.0,-0.9546094490859497,0.29786036949520417,35.0
89651.77927132975,43121.68467914323,0.0,0.0,0.0,-0.9985232683338354,0.054325708425343025,35.0
89648.70052128557,43121.34867931021,0.0,0.0,0.0,-0.9999794267115556,0.00641452676576532,35.0
89645.284574808,43121.39250537539,0.0,0.0,0.0,-0.9999794267115556,0.00641452676576532,35.0
89637.82169810095,43123.36399101688,0.0,0.0,0.0,0.9622001654295769,0.27234324233822105,35.0
